bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,ntceDivCd,bidNtceNm,prtcptCnum,bidwinnrNm,bidwinnrBizno,bidwinnrCeoNm,bidwinnrAdrs,bidwinnrTelNo,sucsfbidAmt,sucsfbidRate,rlOpengDt,dminsttCd,dminsttNm,rgstDt,fnlSucsfDate,fnlSucsfCorpOfcl
20240224453,000,0,000,통050001,2024년 동구 관내 일원 추락방지시설 설치공사,167,디아이건설(주),3148642728,김선영,"대전광역시 동구 대종로 9-17, 솔로몬 2층(대성동)",042-622-3013,44536000,88.27,2024-02-23 11:00:00,3640000,대전광역시 동구,2024-02-23 16:38:41,2024-02-23,
20240202725,000,0,000,통050001,2024년 하수도 긴급수선공사(관내 1구역),175,주식회사아이에스종합건설,3148614519,이성복,"대전광역시 유성구 계룡로32번길 92, 201호(구암동)",042-822-3061,444926253,88.496,2024-02-14 11:00:00,3640000,대전광역시 동구,2024-02-20 10:12:23,2024-02-20,
20240231446,000,0,000,통050001,2024년 서구 관내 보호구역 유지관리사업(연간단가),8,덕수건설 (주),3058129084,조덕수,"대전광역시 서구 계룡로583번길 55,111호(탄방동, 위즈 아파트)",042-534-7804,87187420,88.449,2024-02-28 11:00:00,3660000,대전광역시 서구,2024-02-29 19:01:51,2024-02-29,
20240200009,000,0,000,통050001,2024년 대덕산업단지 오폐수 및 우수관로 긴급보수공사(연간단가),167,(주)은진건설,3128174137,이진영,대전광역시 유성구 학하동로63번길 88-12 (학하동),042-822-0771,61459470,88.306,2024-02-07 11:00:00,6300000,대전광역시,2024-02-08 11:29:42,2024-02-08,
20240201529,000,0,000,통050001,2024년 유성구 지하차도 및 터널 준설공사,43,나성건설산업주식회사,3148653036,정영순,대전광역시 서구 대덕대로249번길 15-0 (둔산동),042-472-8742,133211000,88.29,2024-02-08 11:00:00,3670000,대전광역시 유성구,2024-02-13 11:12:17,2024-02-13,
20240130431,000,0,000,통050001,2024년 하수도 준설공사(연간단가),42,(주)태영기술,3148163771,현배,"대전광역시 유성구 유성대로 747 , 2층 (장대동)",042-585-4119,260712500,88.234,2024-02-06 11:00:00,3670000,대전광역시 유성구,2024-02-15 15:24:17,2024-02-15,
20240136317,000,0,000,통050001,2024년 하수도 연간단가 긴급수선공사(동부지역),171,승진건설 주식회사,3148114590,이상준,"대전광역시 서구 대신1길 3, 1층(도마동) ",042-525-6966,279260400,88.372,2024-02-08 11:00:00,3650000,대전광역시 중구,2024-02-15 10:42:41,2024-02-15,
20240203020,000,0,000,통050001,2024년 하수도 긴급수선공사(관내 2구역),175,가로건설 주식회사,7128601751,오경란,"대전광역시 대덕구 한밭대로 1163, 301호(중리동)",042-636-3372,441556970,88.494,2024-02-14 11:00:00,3640000,대전광역시 동구,2024-02-20 10:14:36,2024-02-20,
20240215067,000,0,000,통050001,2024년 하수처리구역 외 하수도 수선공사(연간단가),187,주식회사 대건이엔씨,3148169173,김주형,"대전광역시 유성구 대학로76번길 77-20 (궁동) ,3층",042-863-4404,166554042,88.445,2024-02-20 11:00:00,3670000,대전광역시 유성구,2024-02-23 14:08:31,2024-02-23,
20240239639,000,0,000,통050001,2024년 하수시설물 준설공사(연간단가),46,대가건설(주),3148121238,이윤일,"대전광역시 중구 대둔산로 419-4, 상가동 4층 6-1호(산성동)",042-535-1172,342919250,88.346,2024-03-07 11:00:00,3680000,대전광역시 대덕구,2024-03-14 14:11:46,2024-03-14,
20240319043,000,0,000,통050001,도마교 교량 내 상수도관 보수공사,2,주식회사 케이알멤버스,3148195327,김선기,"대전광역시 유성구 온천로 59 (봉명동, 동아벤처타워)1003호",042-671-1160,177675000,90.101,2024-03-19 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2024-03-21 16:56:23,2024-03-21,
20240309664,000,0,000,통050001,2024년 하수시설물 긴급보수공사 연간단가(2구역),173,주식회사 지승건설,3608100838,김재용,대전광역시 서구 둔산로 133-0 (둔산동) 현대아이텔 925호,042-488-4868,349640800,88.509,2024-03-15 11:00:00,3680000,대전광역시 대덕구,2024-03-25 09:54:08,2024-03-25,
20240339493,000,0,000,통050001,유성고 외부환경개선공사,137,대성개발산업(주),1218129171,노대방,대전광역시 동구 옥천로96번길 92-26 (판암동),042-628-7571,385708490,88.357,2024-03-29 11:00:00,7430000,대전광역시교육청,2024-04-01 17:52:02,2024-04-01,
20240327437,000,0,000,통050001,장동 336번지 일원 외 3개소 배수관 부설공사,193,주식회사 연창건설,3148623717,김영중,"대전광역시 서구 둔산북로 121-0 (둔산동, 아너스빌)1205호",042-484-4415,173877000,88.589,2024-03-22 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2024-03-25 13:20:18,2024-03-25,
20240329445,000,0,000,통050001,2024년 제2구역 하수도 긴급수선공사(연간단가),167,주식회사 그린이엔지,3068124758,김복희,대전광역시 대덕구 한밭대로1114번길 33-15 (중리동),042-632-2305,405263378,88.366,2024-03-27 11:00:00,3660000,대전광역시 서구,2024-03-29 17:27:16,2024-03-29,
20240332203,000,0,000,통050001,보문3구역 소로3-대사33호선 도로개설공사(2단계),141,공간종합건설(주),3148126757,황병연,"대전광역시 서구 제비네1길 4, 4층(도마동,공간프라임빌딩)",042-623-6700,95118980,88.732,2024-03-26 11:00:00,3650000,대전광역시 중구,2024-03-26 13:09:37,2024-03-26,
20240237098,000,0,000,통050001,"2024년 도로시설물 연간단가 보수공사(포장,시설물)",52,(주)채움건설,3148621835,박범석,대전광역시 유성구 온천북로33번길 22-26 (),042-824-5885,273404400,88.382,2024-03-06 11:00:00,3680000,대전광역시 대덕구,2024-03-14 14:12:52,2024-03-14,
20240329442,000,0,000,통050001,2024년 제1구역 하수도 긴급수선공사(연간단가),168,(주)크린텍,3158133251,김진석,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔1차301호 (만년동)",042-524-9400,403118000,88.371,2024-03-27 11:00:00,3660000,대전광역시 서구,2024-04-03 12:48:04,2024-04-03,
20240310042,000,0,000,통050001,산성동 J72블록 일원 노후관 개량공사,188,재성건설 주식회사,6178122892,조명호,대전광역시 유성구 학하동로63번길 88-12 (학하동),042-822-0771,160041750,88.636,2024-03-14 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2024-03-15 16:47:29,2024-03-15,
20240336069,000,0,000,통050001,2024년 하수도 기계준설공사(연간단가),31,나성건설산업주식회사,3148653036,정영순,대전광역시 서구 대덕대로249번길 15-0 (둔산동),042-472-8742,43631000,88.29,2024-03-27 15:00:00,3660000,대전광역시 서구,2024-03-28 21:14:17,2024-03-28,
20240305919,000,0,000,통050001,Y23블록(도룡동 404번지 일원) 노후관 개량공사,190,진성건설(주),3148141855,한상운,"대전광역시 서구 도산로403번길 21 ,254호 (탄방동)",042-536-7761,174786000,88.58,2024-03-12 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2024-03-14 15:50:54,2024-03-14,
20240341275,000,0,000,통050001,2024년 관내1구역 하수도 준설공사,39,건설수도(합),3148100228,임광혁,대전광역시 유성구 학하남로99번길 14-17 (학하동),042-531-1188,44868000,88.569,2024-03-29 11:00:00,3640000,대전광역시 동구,2024-04-02 10:56:23,2024-04-02,
20240320038,000,0,000,통050001,Y35블록(도룡동 4-18번지 일원) 노후관 개량공사,189,세우건설산업(주),3148119839,강인빈,"대전광역시 서구 대덕대로 223, 대우토피아 1802호 (둔산동)",042-477-9020,166866269,88.563,2024-03-19 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2024-03-25 13:47:06,2024-03-25,
20240305291,004,0,000,통050001,호동 107-31번지 일원 배수관 신설공사,171,유한회사태양건설,4028141905,김성열,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔 1017호 (만년동)",042-826-4800,51859000,88.431,2024-03-11 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2024-03-11 11:26:38,2024-03-11,
20240349440,000,0,000,통050001,2024년 하수처리구역 외 지역 하수도 기계준설공사(연간단가),31,주식회사 케이케이,7908602032,이풍한,대전광역시 대덕구 신탄진로162번길 156 (연축동),042-272-3689,88768400,88.431,2024-04-04 15:00:00,3660000,대전광역시 서구,2024-04-11 15:35:16,2024-04-11,
20240344416,000,0,000,통050001,2024년 지하차도 준설공사,35,주식회사 케이알멤버스,3148195327,김선기,"대전광역시 유성구 온천로 59 (봉명동, 동아벤처타워)1003호",042-671-1160,26512000,88.262,2024-04-02 11:00:00,3650000,대전광역시 중구,2024-04-05 16:48:28,2024-04-05,
20240332417,000,0,000,통050001,유천동 J47블록 일원 노후관 개량공사,179,파밀리아산업 주식회사,3168120157,정상기,"대전광역시 유성구 계룡로 64, 212호 (봉명동, 미성샤르망)",042-524-7271,211812500,88.622,2024-03-26 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2024-04-01 15:27:27,2024-04-01,
20240307771,000,0,000,통050001,운남로 도로개설사업(3차 구간),165,도우건설 주식회사,3028103014,김종배,"대전광역시 유성구 온천북로 73-0 (봉명동, 투유1) 2층 204호",042-825-4407,314712891,88.382,2024-03-13 11:00:00,3650000,대전광역시 중구,2024-03-22 16:11:55,2024-03-22,
20240316477,000,0,000,통050001,교량 내 상수도관 보수공사(석교),25,해드림에너지(주),5138600704,박성언,"대전광역시 서구 둔산중로 38, 705(둔산동, 둔산메트로존)",042-343-5577,53415237,88.342,2024-03-20 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2024-03-21 17:22:26,2024-03-21,
20240306654,000,0,000,통050001,맨홀 내 추락방지시설 설치 공사,175,건설수도(합),3148100228,임광혁,대전광역시 유성구 학하남로99번길 14-17 (학하동),042-531-1188,44049600,88.323,2024-03-12 11:00:00,3650000,대전광역시 중구,2024-03-12 12:33:28,2024-03-12,
20240320480,000,0,000,통050001,2024년 배수불량지역 기계준설공사(연간단가),38,주식회사 케이케이,7908602032,이풍한,대전광역시 대덕구 신탄진로162번길 156 (연축동),042-272-3689,173916920,88.379,2024-03-19 15:00:00,3660000,대전광역시 서구,2024-03-21 10:27:48,2024-03-21,
20240329166,000,0,000,통050001,중촌동 69-1번지 일원 관세척 공사,3,(주)크린텍,3158133251,김진석,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔1차301호 (만년동)",042-524-9400,57380000,88.708,2024-03-26 15:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2024-03-26 15:21:53,2024-03-26,
20240339496,000,0,000,통050001,대전고 외부환경개선공사,154,(주)예담종합건설,3168600909,노명섭,대전광역시 서구 월드컵대로484번안길 10-0 (월평동),042-528-1237,197075000,88.318,2024-03-29 11:00:00,7430000,대전광역시교육청,2024-04-02 13:15:40,2024-04-02,
20240309637,000,0,000,통050001,2024년 하수시설물 긴급보수공사 연간단가(1구역),171,동신토건 주식회사,6068639914,김수린,대전광역시 유성구 학하남로19번길 28-15(계산동),042-224-9112,440436433,88.463,2024-03-15 11:00:00,3680000,대전광역시 대덕구,2024-03-19 14:52:47,2024-03-19,
20240348751,000,0,000,통050001,유천동 J36블록 일원 노후관 개량공사,238,구보종합건설(주),3068118616,김현만,"대전광역시 동구 현암로 5-0 (삼성동, 구보종합건설)",042-627-2800,333655530,88.552,2024-04-04 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2024-04-11 16:04:56,2024-04-11,
20240334653,000,0,000,통050001,2024년 상반기 대전바이오에너지센터 음식물처리시설 저장조 준설공사,31,주식회사 금탑건설,3058193437,남상권,대전광역시 대덕구 계족로740번길 23-7 (읍내동),042-626-6114,55527240,87.909,2024-03-26 12:00:00,B552519,대전도시공사,2024-03-29 16:03:48,2024-03-29,
20240327236,000,0,000,통050001,송촌정수장 2단계 침전지 슬러지 배출배관 보강공사,191,주식회사 태준건설,4338101469,허종호,"충청북도 제천시 백운면 애련로 14 , 2층 201호 (송무빌딩)",042-824-9044,98309000,88.106,2024-03-22 11:00:00,6300111,대전광역시 상수도사업본부 송촌정수사업소,2024-03-25 14:51:08,2024-03-25,
20240314003,000,0,000,통050001,법1동 행정복지센터 일원 하수관로 정비공사,169,부영건설 주식회사,6218182808,오창현,대전광역시 동구 석천로 99-17 (낭월동),042-633-9702,340867000,88.448,2024-03-19 11:00:00,3680000,대전광역시 대덕구,2024-03-25 09:55:53,2024-03-25,
20240239639,000,0,000,통050001,2024년 하수시설물 준설공사(연간단가),46,대가건설(주),3148121238,이윤일,"대전광역시 중구 대둔산로 419-4, 상가동 4층 6-1호(산성동)",042-535-1172,342919250,88.346,2024-03-07 11:00:00,3680000,대전광역시 대덕구,2024-03-14 14:11:46,2024-03-14,
20240327358,000,0,000,통050001,읍내동 450번지 일원 노후관 개량공사,192,(자)만아건설,3058121840,박희정,대전광역시 서구 변동로 66-0 (변동),042-536-2010,189895960,88.561,2024-03-22 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2024-03-27 10:48:21,2024-03-27,
20240334659,000,0,000,통050001,24년 노후 상수관로 보수공사,191,(주)한성건설,6088180597,송재진,"대전광역시 대덕구 대화로 160, 13동 211호 (대화동, 대전산업용재유통상가)",042-670-8562,136543000,87.745,2024-03-26 13:00:00,B550234,국방과학연구소,2024-04-02 11:08:21,2024-04-02,
20240341353,000,0,000,통050001,2024년 관내2구역 하수도 준설공사,39,신우건설산업 주식회사,2248147105,백규빈,대전광역시 유성구 학하동로63번길 88-12 (학하동) 1층,042-623-3141,44140290,88.278,2024-03-29 11:00:00,3640000,대전광역시 동구,2024-04-02 10:56:47,2024-04-02,
20240325513,000,0,000,통050001,2024년 하수처리구역 외 지역 하수도 긴급수선공사(연간단가),180,(합)대청상수도건설사,3148100572,김현주,대전광역시 서구 변동서로28번길 70  (),042-524-2055,83729583,88.207,2024-03-21 11:00:00,3660000,대전광역시 서구,2024-03-22 16:12:40,2024-03-22,
20240429764,000,0,000,통050001,도안동 2030번지 일원 외 2개소 관세척 공사,4,(유)아리울건설,5038106123,김진희,"대전광역시 서구 둔산대로117번길 44-0 (만년동,엑스포오피스텔) 1017호",042-826-4800,78674800,88.565,2024-04-24 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2024-04-25 17:30:33,2024-04-25,
20240414383,000,0,000,통050001,경찰진입도로 확·포장공사(2단계 1구간),149,(주)드림시온,3058198596,김종호,대전광역시 동구 가양로 117 (),042-623-1914,774026400,88.568,2024-04-17 11:00:00,3670000,대전광역시 유성구,2024-04-19 14:59:42,2024-04-19,
20240411855,000,0,000,통050001,대전용운초 외부환경개선공사,170,주식회사 칠성건설,3148640832,이희광,"대전광역시 유성구 대학로 31, 11층 1218호 (봉명동,유성한진리조트오피스텔)",042-482-3777,296201120,88.325,2024-04-15 11:00:00,7441000,대전광역시교육청 대전광역시동부교육지원청,2024-04-16 11:02:20,2024-04-16,
20240444513,000,0,000,통050001,대덕초등학교 통학로 개수로 정비공사,182,황소건설(주),3148149503,박건수,대전광역시 유성구 계백로 139 (),042-825-6667,70441000,88.411,2024-05-07 11:00:00,3670000,대전광역시 유성구,2024-05-08 14:38:24,2024-05-08,
20240402610,000,0,000,통050001,중리동 71번지 일원 노후관 개량공사,241,주식회사 신우제이건설,6108140190,정기영,"대전광역시 동구 한남로7번길 64,베스트빌 1층",042-639-7923,330544701,88.537,2024-04-09 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2024-04-18 14:12:04,2024-04-18,
